,Unnamed: 0,0,1,topics
3527,3527,the commission is empowered to adopt delegated acts in accordance with article  for the purpose of updating annexes vi and annex vii in order to introduce elements of the conformity assessment procedures that become necessary in light of technical progress,5,19
3528,3528,the commission is empowered to adopt delegated acts to amend paragraphs  and  in order to subject high risk ai systems referred to in points  to  of annex iii to the conformity assessment procedure referred to in annex vii or parts thereof,5,19
3529,3529,the commission shall adopt such delegated acts taking into account the effectiveness of the conformity assessment procedure based on internal control referred to in annex vi in preventing or minimizing the risks to health and safety and protection of fundamental rights posed by such systems as well as the availability of adequate capacities and resources among notified bodies,5,19
3530,3530,certificates issued by notified bodies in accordance with annex vii shall be drawnup in an official union language determined by the member state in which the notified body is established or in an official union language otherwise acceptable to the notified body,5,1
3531,3531,certificates shall be valid for the period they indicate which shall not exceed five years,5,22
3532,3532,on application by the provider the validity of a certificate may be extended for further periods each not exceeding five years based on a re assessment in accordance with the applicable conformity assessment procedures,5,18
3533,3533,where a notified body finds that an ai system no longer meets the requirements set out in chapter  of this title it shall taking account of the principle of proportionality suspend or withdraw the certificate issued or impose any restrictions on it unless compliance with those requirements is ensured by appropriate corrective action taken by the provider of the system within an appropriate deadline set by the notified body,5,5
3534,3534,the notified body shall give reasons for its decision,5,21
3535,3535,member states shall ensure that an appeal procedure against decisions of the notified bodies is available to parties having a legitimate interest in that decision,5,21
3536,3536,notified bodies shall inform the notifying authority of the followingany union technical documentation assessment certificates any supplements to those certificates quality management system approvals issued in accordance with the requirements of annex viiany refusal restriction suspension or withdrawal of a union technical documentation assessment certificate or a quality management system approval issued in accordance with the requirements of annex viiany circumstances affecting the scope of or conditions for notificationany request for information which they have received from market surveillance authorities regarding conformity assessment activitieson request conformity assessment activities performed within the scope of their notification and any other activity performed including cross border activities and subcontracting,5,1
3537,3537,each notified body shall inform the other notified bodies ofquality management system approvals which it has refused suspended or withdrawn and upon request of quality system approvals which it has issuedeu technical documentation assessment certificates or any supplements thereto which it has refused withdrawn suspended or otherwise restricted and upon request of the certificates andor supplements thereto which it has issued,5,1
3538,3538,each notified body shall provide the other notified bodies carrying out similar conformity assessment activities covering the same artificial intelligence technologies with relevant information on issues relating to negative and on request positive conformity assessment results,5,18
3539,3539,by way of derogation from article  any market surveillance authority may authorise the placing on the market or putting into service of specific high risk ai systems within the territory of the member state concerned for exceptional reasons of public security or the protection of life and health of persons environmental protection and the protection of key industrial and infrastructural assets,5,5
3540,3540,that authorisation shall be for a limited period of time while the necessary conformity assessment procedures are being carried out and shall terminate once those procedures have been completed,5,19
3541,3541,the completion of those procedures shall be undertaken without undue delay,5,22
3542,3542,the authorisation referred to in paragraph  shall be issued only if the market surveillance authority concludes that the high risk ai system complies with the requirements of chapter  of this title,5,5
3543,3543,the market surveillance authority shall inform the commission and the other member states of any authorisation issued pursuant to paragraph,5,1
3544,3544,where within  calendar days of receipt of the information referred to in paragraph  no objection has been raised by either a member state or the commission in respect of an authorisation issued by a market surveillance authority of a member state in accordance with paragraph  that authorisation shall be deemed justified,5,19
3545,3545,where within  calendar days of receipt of the notification referred to in paragraph  objections are raised by a member state against an authorisation issued by a market surveillance authority of another member state or where the commission considers the authorisation to be contrary to union law or the conclusion of the member states regarding the compliance of the system as referred to in paragraph  to be unfounded the commission shall without delay enter into consultation with the relevant member state the operators concerned shall be consulted and have the possibility to present their views,5,1
3546,3546,in view thereof the commission shall decide whether the authorisation is justified or not,5,19
3547,3547,the commission shall address its decision to the member state concerned and the relevant operator or operators,5,19
3548,3548,if the authorisation is considered unjustified this shall be withdrawn by the market surveillance authority of the member state concerned,5,12
3549,3549,by way of derogation from paragraphs  to  for high risk ai systems intended to be used as safety components of devices or which are themselves devices covered by regulation eu  and regulation eu  article  of regulation eu  and article  of regulation eu  shall apply also with regard to the derogation from the conformity assessment of the compliance with the requirements set out in chapter  of this title,5,5
3550,3550,the provider shall draw up a written eu declaration of conformity for each ai system and keep it at the disposal of the national competent authorities for  years after the ai system has been placed on the market or put into service,5,5
3551,3551,the eu declaration of conformity shall identify the ai system for which it has been drawn up,5,2
3552,3552,a copy of the eu declaration of conformity shall be given to the relevant national competent authorities upon request,5,2
3553,3553,the eu declaration of conformity shall state that the high risk ai system in question meets the requirements set out in chapter  of this title,5,5
3554,3554,the eu declaration of conformity shall contain the information set out in annex v and shall be translated into an official union language or languages required by the member states in which the high risk ai system is made available,5,2
3555,3555,where high risk ai systems are subject to other union harmonisation legislation which also requires an eu declaration of conformity a single eu declaration of conformity shall be drawn up in respect of all union legislations applicable to the high risk ai system,5,5
3556,3556,the declaration shall contain all the information required for identification of the union harmonisation legislation to which the declaration relates,5,1
3557,3557,by drawing up the eu declaration of conformity the provider shall assume responsibility for compliance with the requirements set out in chapter  of this title,5,2
3558,3558,the provider shall keep the eu declaration of conformity up to date as appropriate,5,2
3559,3559,the commission shall be empowered to adopt delegated acts in accordance with article  for the purpose of updating the content of the eu declaration of conformity set out in annex v in order to introduce elements that become necessary in light of technical progress,5,19
3560,3560,the ce marking shall be affixed visibly legibly and indelibly for high risk ai systems,5,5
3561,3561,where that is not possible or not warranted on account of the nature of the high risk ai system it shall be affixed to the packaging or to the accompanying documentation as appropriate,5,5
3562,3562,the ce marking referred to in paragraph  of this article shall be subject to the general principles set out in article  of regulation ec no,5,1
3563,3563,where applicable the ce marking shall be followed by the identification number of the notified body responsible for the conformity assessment procedures set out in article,5,18
3564,3564,the identification number shall also be indicated in any promotional material which mentions that the high risk ai system fulfils the requirements for ce marking,5,5
3565,3565,the provider shall for a period ending  years after the ai system has been placed on the market or put into service keep at the disposal of the national competent authoritiesthe technical documentation referred to in article the documentation concerning the quality management system referred to article the documentation concerning the changes approved by notified bodies where applicablethe decisions and other documents issued by the notified bodies where applicablethe eu declaration of conformity referred to in article,5,5
3566,3566,before placing on the market or putting into service a high risk ai system referred to in article  the provider or where applicable the authorised representative shall register that system in the eu database referred to in article,5,5
3567,3567,transparency obligations for certain ai systems,5,14
3568,3568,providers shall ensure that ai systems intended to interact with natural persons are designed and developed in such a way that natural persons are informed that they are interacting with an ai system unless this is obvious from the circumstances and the context of use,5,5
3569,3569,this obligation shall not apply to ai systems authorised by law to detect prevent investigate and prosecute criminal offences unless those systems are available for the public to report a criminal offence,5,5
3570,3570,users of an emotion recognition system or a biometric categorisation system shall inform of the operation of the system the natural persons exposed thereto,5,12
3571,3571,this obligation shall not apply to ai systems used for biometric categorisation which are permitted by law to detect prevent and investigate criminal offences,5,12
3572,3572,users of an ai system that generates or manipulates image audio or video content that appreciably resembles existing persons objects places or other entities or events and would falsely appear to a person to be authentic or truthful deep fake shall disclose that the content has been artificially generated or manipulatedhowever the first subparagraph authorised by law to detect prevent investigate and prosecute criminal offences or it is necessary for the exercise of the right to freedom of expression and the right to freedom of the arts and sciences guaranteed in the charter of fundamental rights of the eu and subject to appropriate safeguards or the rights and freedoms of third parties,5,12
3573,3573,paragraphs   and  shall not affect the requirements and obligations set out in title iii of this regulation,5,1
3574,3574,ai regulatory sandboxes established by one or more member states competent authorities or the european data protection supervisor shall provide a controlled environment that facilitates the development testing and validation of innovative ai systems for a limited time before their placement on the market or putting into service pursuant to a specific plan,5,8
3575,3575,this shall take place under the direct supervision and guidance by the competent authorities with a view to ensuring compliance with the requirements of this regulation and where relevant other union and member states legislation supervised within the sandbox,5,1
3576,3576,member states shall ensure that to the extent the innovative ai systems involve the processing of personal data or otherwise fall under the supervisory remit of other national authorities or competent authorities providing or supporting access to data the national data protection authorities and those other national authorities are associated to the operation of the ai regulatory sandbox,5,8
3577,3577,the ai regulatory sandboxes shall not affect the supervisory and corrective powers of the competent authorities,5,8
3578,3578,any significant risks to health and safety and fundamental rights identified during the development and testing of such systems shall result in immediate mitigation and failing that in the suspension of the development and testing process until such mitigation takes place,5,15
3579,3579,participants in the ai regulatory sandbox shall remain liable under applicable union and member states liability legislation for any harm inflicted on third parties as a result from the experimentation taking place in the sandbox,5,10
3580,3580,member states competent authorities that have established ai regulatory sandboxes shall coordinate their activities and cooperate within the framework of the european artificial intelligence board,5,8
3581,3581,they shall submit annual reports to the board and the commission on the results from the implementation of those scheme including good practices lessons learnt and recommendations on their setup and where relevant on the application of this regulation and other union legislation supervised within the sandbox,5,19
3582,3582,the modalities and the conditions of the operation of the ai regulatory sandboxes including the eligibility criteria and the procedure for the application selection participation and exiting from the sandbox and the rights and obligations of the participants shall be set out in implementing acts,5,8
3583,3583,those implementing acts shall be adopted in accordance with the examination procedure referred to in article,5,19
3584,3584,in the ai regulatory sandbox personal data lawfully collected for other purposes shall be processed for the purposes of developing and testing certain innovative ai systems in the sandbox under the following conditionsthe innovative ai systems shall be developed for safeguarding substantial public interest in one or more of the following areasthe prevention investigation detection or prosecution of criminal offences or the execution of criminal penalties including the safeguarding against and the prevention of threats to public security under the control and responsibility of the competent authorities,5,12
3585,3585,the processing shall be based on member state or union lawpublic safety and public health including disease prevention control and treatmenta high level of protection and improvement of the quality of the environmentthe data processed are necessary for complying with one or more of the requirements referred to in title iii chapter  where those requirements cannot be effectively fulfilled by processing anonymised synthetic or other non personal datathere are effective monitoring mechanisms to identify if any high risks to the fundamental rights of the data subjects may arise during the sandbox experimentation as well as response mechanism to promptly mitigate those risks and where necessary stop the processingany personal data to be processed in the context of the sandbox are in a functionally separate isolated and protected data processing environment under the control of the participants and only authorised persons have access to that dataany personal data processed are not be transmitted transferred or otherwise accessed by other partiesany processing of personal data in the context of the sandbox do not lead to measures or decisions affecting the data subjectsany personal data processed in the context of the sandbox are deleted once the participation in the sandbox has terminated or the personal data has reached the end of its retention periodthe logs of the processing of personal data in the context of the sandbox are kept for the duration of the participation in the sandbox and  year after its termination solely for the purpose of and only as long as necessary for fulfilling accountability and documentation obligations under this article or other application union or member states legislationcomplete and detailed description of the process and rationale behind the training testing and validation of the ai system is kept together with the testing results as part of the technical documentation in annex iva short summary of the ai project developed in the sandbox its objectives and expected results published on the website of the competent authorities,5,11
3586,3586,paragraph  is without prejudice to union or member states legislation excluding processing for other purposes than those explicitly mentioned in that legislation,5,1
3587,3587,member states shall undertake the following actionsprovide small scale providers and start ups with priority access to the ai regulatory sandboxes to the extent that they fulfil the eligibility conditionsorganise specific awareness raising activities about the application of this regulation tailored to the needs of the small scale providers and userswhere appropriate establish a dedicated channel for communication with small scale providers and user and other innovators to provide guidance and respond to queries about the implementation of this regulation,5,8
3588,3588,a european artificial intelligence board the board is established,5,2
3589,3589,the board shall provide advice and assistance to the commission in order tocontribute to the effective cooperation of the national supervisory authorities and the commission with regard to matters covered by this regulationcoordinate and contribute to guidance and analysis by the commission and the national supervisory authorities and other competent authorities on emerging issues across the internal market with regard to matters covered by this regulationassist the national supervisory authorities and the commission in ensuring the consistent application of this regulation,5,19
3590,3590,the board shall be composed of the national supervisory authorities who shall be represented by the head or equivalent high level official of that authority and the european data protection supervisor,5,2
3591,3591,other national authorities may be invited to the meetings where the issues discussed are of relevance for them,5,1
3592,3592,the board shall adopt its rules of procedure by a simple majority of its members following the consent of the commission,5,19
3593,3593,the rules of procedure shall also contain the operational aspects related to the execution of the boards tasks as listed in article,5,19
3594,3594,the board may establish sub groups as appropriate for the purpose of examining specific questions,5,19
3595,3595,the board shall be chaired by the commission,5,19
3596,3596,the commission shall convene the meetings and prepare the agenda in accordance with the tasks of the board pursuant to this regulation and with its rules of procedure,5,19
3597,3597,the commission shall provide administrative and analytical support for the activities of the board pursuant to this regulation,5,19
3598,3598,the board may invite external experts and observers to attend its meetings and may hold exchanges with interested third parties to inform its activities to an appropriate extent,5,1
3599,3599,to that end the commission may facilitate exchanges between the board and other union bodies offices agencies and advisory groups,5,19
3600,3600,when providing advice and assistance to the commission in the context of article  the board shall in particularcollect and share expertise and best practices among member statescontribute to uniform administrative practices in the member states including for the functioning of regulatory sandboxes referred to in article issue opinions recommendations or written contributions on matters related to the implementation of this regulation in particularon technical specifications or existing standards regarding the requirements set out in title iii chapter on the use of harmonised standards or common specifications referred to in articles  and on the preparation of guidance documents including the guidelines concerning the setting of administrative fines referred to in article,5,19
3601,3601,national competent authorities shall be established or designated by each member state for the purpose of ensuring the application and implementation of this regulation,5,1
3602,3602,national competent authorities shall be organised so as to safeguard the objectivity and impartiality of their activities and tasks,5,1
3603,3603,each member state shall designate a national supervisory authority among the national competent authorities,5,1
3604,3604,the national supervisory authority shall act as notifying authority and market surveillance authority unless a member state has organisational and administrative reasons to designate more than one authority,5,1
3605,3605,member states shall inform the commission of their designation or designations and where applicable the reasons for designating more than one authority,5,1
3606,3606,member states shall ensure that national competent authorities are provided with adequate financial and human resources to fulfil their tasks under this regulation,5,1
3607,3607,in particular national competent authorities shall have a sufficient number of personnel permanently available whose competences and expertise shall include an in depth understanding of artificial intelligence technologies data and data computing fundamental rights health and safety risks and knowledge of existing standards and legal requirements,5,8
3608,3608,member states shall report to the commission on an annual basis on the status of the financial and human resources of the national competent authorities with an assessment of their adequacy,5,19
3609,3609,the commission shall transmit that information to the board for discussion and possible recommendations,5,19
3610,3610,the commission shall facilitate the exchange of experience between national competent authorities,5,19
3611,3611,national competent authorities may provide guidance and advice on the implementation of this regulation including to small scale providers,5,27
3612,3612,whenever national competent authorities intend to provide guidance and advice with regard to an ai system in areas covered by other union legislation the competent national authorities under that union legislation shall be consulted as appropriate,5,1
3613,3613,member states may also establish one central contact point for communication with operators,5,1
3614,3614,when union institutions agencies and bodies fall within the scope of this regulation the european data protection supervisor shall act as the competent authority for their supervision,5,2
3615,3615,the commission shall in collaboration with the member states set up and maintain a eu database containing information referred to in paragraph  concerning high risk ai systems referred to in article  which are registered in accordance with article,5,2
3616,3616,the data listed in annex viii shall be entered into the eu database by the providers,5,2
3617,3617,the commission shall provide them with technical and administrative support,5,19
3618,3618,information contained in the eu database shall be accessible to the public,5,2
3619,3619,the eu database shall contain personal data only insofar as necessary for collecting and processing information in accordance with this regulation,5,9
3620,3620,that information shall include the names and contact details of natural persons who are responsible for registering the system and have the legal authority to represent the provider,5,1
3621,3621,the commission shall be the controller of the eu database,5,2
3622,3622,it shall also ensure to providers adequate technical and administrative support,5,27
3623,3623,providers shall establish and document a post market monitoring system in a manner that is proportionate to the nature of the artificial intelligence technologies and the risks of the high risk ai system,5,5
3624,3624,the post market monitoring system shall actively and systematically collect document and analyse relevant data provided by users or collected through other sources on the performance of high risk ai systems throughout their lifetime and allow the provider to evaluate the continuous compliance of ai systems with the requirements set out in title iii chapter,5,5
3625,3625,the post market monitoring system shall be based on a post market monitoring plan,5,0
3626,3626,the post market monitoring plan shall be part of the technical documentation referred to in annex iv,5,0
3627,3627,the commission shall adopt an implementing act laying down detailed provisions establishing a template for the post market monitoring plan and the list of elements to be included in the plan,5,19
3628,3628,for high risk ai systems covered by the legal acts referred to in annex ii where a post market monitoring system and plan is already established under that legislation the elements described in paragraphs   and  shall be integrated into that system and plan as appropriate,5,5
3629,3629,the first subparagraph shall also apply to high risk ai systems referred to in point  of annex iii placed on the market or put into service by credit institutions regulated by directive eu,5,5
3630,3630,sharing of information on incidents and malfunctioning,5,10
3631,3631,providers of high risk ai systems placed on the union market shall report any serious incident or any malfunctioning of those systems which constitutes a breach of obligations under union law intended to protect fundamental rights to the market surveillance authorities of the member states where that incident or breach occurred,5,5
3632,3632,such notification shall be made immediately after the provider has established a causal link between the ai system and the incident or malfunctioning or the reasonable likelihood of such a link and in any event not later than  days after the providers becomes aware of the serious incident or of the malfunctioning,5,10
3633,3633,upon receiving a notification related to a breach of obligations under union law intended to protect fundamental rights the market surveillance authority shall inform the national public authorities or bodies referred to in article,5,1
3634,3634,the commission shall develop dedicated guidance to facilitate compliance with the obligations set out in paragraph,5,19
3635,3635,that guidance shall be issued  months after the entry into force of this regulation at the latest,5,22
3636,3636,for high risk ai systems referred to in point  of annex iii which are placed on the market or put into service by providers that are credit institutions regulated by directive eu and for high risk ai systems which are safety components of devices or are themselves devices covered by regulation eu  and regulation eu  the notification of serious incidents or malfunctioning shall be limited to those that that constitute a breach of obligations under union law intended to protect fundamental rights,5,5
3637,3637,regulation eu  shall apply to ai systems covered by this regulation,5,2
3638,3638,however for the purpose of the effective enforcement of this regulationany reference to an economic operator under regulation eu  shall be understood as including all operators identified in title iii chapter  of this regulationany reference to a product under regulation eu  shall be understood as including all ai systems falling within the scope of this regulation,5,1
3639,3639,the national supervisory authority shall report to the commission on a regular basis the outcomes of relevant market surveillance activities,5,19
3640,3640,the national supervisory authority shall report without delay to the commission and relevant national competition authorities any information identified in the course of market surveillance activities that may be of potential interest for the application of union law on competition rules,5,19
3641,3641,for high risk ai systems related to products to which legal acts listed in annex ii section a apply the market surveillance authority for the purposes of this regulation shall be the authority responsible for market surveillance activities designated under those legal acts,5,5
3642,3642,for ai systems placed on the market put into service or used by financial institutions regulated by union legislation on financial services the market surveillance authority for the purposes of this regulation shall be the relevant authority responsible for the financial supervision of those institutions under that legislation,5,0
3643,3643,for ai systems listed in point  in so far as the systems are used for law enforcement purposes points  and  of annex iii member states shall designate as market surveillance authorities for the purposes of this regulation either the competent data protection supervisory authorities under directive eu  or regulation  or the national competent authorities supervising the activities of the law enforcement immigration or asylum authorities putting into service or using those systems,5,5
3644,3644,where union institutions agencies and bodies fall within the scope of this regulation the european data protection supervisor shall act as their market surveillance authority,5,2
3645,3645,member states shall facilitate the coordination between market surveillance authorities designated under this regulation and other relevant national authorities or bodies which supervise the application of union harmonisation legislation listed in annex ii or other union legislation that might be relevant for the high risk ai systems referred to in annex iii,5,1
3646,3646,access to data and documentation in the context of their activities the market surveillance authorities shall be granted full access to the training validation and testing datasets used by the provider including through application programming interfaces api or other appropriate technical means and tools enabling remote access,5,24
3647,3647,where necessary to assess the conformity of the high risk ai system with the requirements set out in title iii chapter  and upon a reasoned request the market surveillance authorities shall be granted access to the source code of the ai system,5,5
3648,3648,national public authorities or bodies which supervise or enforce the respect of obligations under union law protecting fundamental rights in relation to the use of high risk ai systems referred to in annex iii shall have the power to request and access any documentation created or maintained under this regulation when access to that documentation is necessary for the fulfilment of the competences under their mandate within the limits of their jurisdiction,5,5
3649,3649,the relevant public authority or body shall inform the market surveillance authority of the member state concerned of any such request,5,1
3650,3650,by  months after the entering into force of this regulation each member state shall identify the public authorities or bodies referred to in paragraph  and make a list publicly available on the website of the national supervisory authority,5,1
3651,3651,member states shall notify the list to the commission and all other member states and keep the list up to date,5,1
3652,3652,where the documentation referred to in paragraph  is insufficient to ascertain whether a breach of obligations under union law intended to protect fundamental rights has occurred the public authority or body referred to paragraph  may make a reasoned request to the market surveillance authority to organise testing of the highrisk ai system through technical means,5,5
3653,3653,the market surveillance authority shall organise the testing with the close involvement of the requesting public authority or body within reasonable time following the request,5,12
3654,3654,any information and documentation obtained by the national public authorities or bodies referred to in paragraph  pursuant to the provisions of this article shall be treated in compliance with the confidentiality obligations set out in article,5,1
3655,3655,ai systems presenting a risk shall be understood as a product presenting a risk defined in article  point  of regulation eu  insofar as risks to the health or safety or to the protection of fundamental rights of persons are concerned,5,5
3656,3656,where the market surveillance authority of a member state has sufficient reasons to consider that an ai system presents a risk as referred to in paragraph  they shall carry out an evaluation of the ai system concerned in respect of its compliance with all the requirements and obligations laid down in this regulation,5,5
3657,3657,when risks to the protection of fundamental rights are present the market surveillance authority shall also inform the relevant national public authorities or bodies referred to in article,5,12
3658,3658,the relevant operators shall cooperate as necessary with the market surveillance authorities and the other national public authorities or bodies referred to in article,5,1
3659,3659,where in the course of that evaluation the market surveillance authority finds that the ai system does not comply with the requirements and obligations laid down in this regulation it shall without delay require the relevant operator to take all appropriate corrective actions to bring the ai system into compliance to withdraw the ai system from the market or to recall it within a reasonable period commensurate with the nature of the risk as it may prescribe,5,5
3660,3660,the market surveillance authority shall inform the relevant notified body accordingly,5,1
3661,3661,article  of regulation eu  shall apply to the measures referred to in the second subparagraph,5,2
3662,3662,where the market surveillance authority considers that non compliance is not restricted to its national territory it shall inform the commission and the other member states of the results of the evaluation and of the actions which it has required the operator to take,5,1
3663,3663,the operator shall ensure that all appropriate corrective action is taken in respect of all the ai systems concerned that it has made available on the market throughout the union,5,5
3664,3664,where the operator of an ai system does not take adequate corrective action within the period referred to in paragraph  the market surveillance authority shall take all appropriate provisional measures to prohibit or restrict the ai systems being made available on its national market to withdraw the product from that market or to recall it,5,5
3665,3665,that authority shall inform the commission and the other member states without delay of those measures,5,1
3666,3666,the information referred to in paragraph  shall include all available details in particular the data necessary for the identification of the non compliant ai system the origin of the ai system the nature of the non compliance alleged and the risk involved the nature and duration of the national measures taken and the arguments put forward by the relevant operator,5,5
3667,3667,in particular the market surveillance authorities shall indicate whether the non compliance is due to one or more of the followinga failure of the ai system to meet requirements set out in title iii chapter shortcomings in the harmonised standards or common specifications referred to in articles  and  conferring a presumption of conformity,5,5
3668,3668,the market surveillance authorities of the member states other than the market surveillance authority of the member state initiating the procedure shall without delay inform the commission and the other member states of any measures adopted and of any additional information at their disposal relating to the non compliance of the ai system concerned and in the event of disagreement with the notified national measure of their objections,5,1
3669,3669,where within three months of receipt of the information referred to in paragraph  no objection has been raised by either a member state or the commission in respect of a provisional measure taken by a member state that measure shall be deemed justified,5,22
3670,3670,this is without prejudice to the procedural rights of the concerned operator in accordance with article  of regulation eu,5,1
3671,3671,the market surveillance authorities of all member states shall ensure that appropriate restrictive measures are taken in respect of the product concerned such as withdrawal of the product from their market without delay,5,0
3672,3672,where within three months of receipt of the notification referred to in article  objections are raised by a member state against a measure taken by another member state or where the commission considers the measure to be contrary to union law the commission shall without delay enter into consultation with the relevant member state and operator or operators and shall evaluate the national measure,5,1
3673,3673,on the basis of the results of that evaluation the commission shall decide whether the national measure is justified or not within  months from the notification referred to in article  and notify such decision to the member state concerned,5,18
3674,3674,if the national measure is considered justified all member states shall take the measures necessary to ensure that the non compliant ai system is withdrawn from their market and shall inform the commission accordingly,5,5
3675,3675,if the national measure is considered unjustified the member state concerned shall withdraw the measure,5,22
3676,3676,where the national measure is considered justified and the non compliance of the ai system is attributed to shortcomings in the harmonised standards or common specifications referred to in articles  and  of this regulation the commission shall apply the procedure provided for in article  of regulation eu no,5,2
3677,3677,where having performed an evaluation under article  the market surveillance authority of a member state finds that although an ai system is in compliance with this regulation it presents a risk to the health or safety of persons to the compliance with obligations under union or national law intended to protect fundamental rights or to other aspects of public interest protection it shall require the relevant operator to take all appropriate measures to ensure that the ai system concerned when placed on the market or put into service no longer presents that risk to withdraw the ai system from the market or to recall it within a reasonable period commensurate with the nature of the risk as it may prescribe,5,5
3678,3678,the provider or other relevant operators shall ensure that corrective action is taken in respect of all the ai systems concerned that they have made available on the market throughout the union within the timeline prescribed by the market surveillance authority of the member state referred to in paragraph,5,5
3679,3679,the member state shall immediately inform the commission and the other member states,5,1
3680,3680,that information shall include all available details in particular the data necessary for the identification of the ai system concerned the origin and the supply chain of the ai system the nature of the risk involved and the nature and duration of the national measures taken,5,5
3681,3681,the commission shall without delay enter into consultation with the member states and the relevant operator and shall evaluate the national measures taken,5,19
3682,3682,on the basis of the results of that evaluation the commission shall decide whether the measure is justified or not and where necessary propose appropriate measures,5,19
3683,3683,the commission shall address its decision to the member states,5,19
3684,3684,where the market surveillance authority of a member state makes one of the following findings it shall require the relevant provider to put an end to the noncompliance concernedthe conformity marking has been affixed in violation of article the conformity marking has not been affixedthe eu declaration of conformity has not been drawn upthe eu declaration of conformity has not been drawn up correctlythe identification number of the notified body which is involved in the conformity assessment procedure where applicable has not been affixedwhere the non compliance referred to in paragraph  persists the member state concerned shall take all appropriate measures to restrict or prohibit the high risk ai system being made available on the market or ensure that it is recalled or withdrawn from the market,5,1
3685,3685,the commission and the member states shall encourage and facilitate the drawing up of codes of conduct intended to foster the voluntary application to ai systems other than high risk ai systems of the requirements set out in title iii chapter  on the basis of technical specifications and solutions that are appropriate means of ensuring compliance with such requirements in light of the intended purpose of the systems,5,5
3686,3686,the commission and the board shall encourage and facilitate the drawing up of codes of conduct intended to foster the voluntary application to ai systems of requirements related for example to environmental sustainability accessibility for persons with a disability stakeholders participation in the design and development of the ai systems and diversity of development teams on the basis of clear objectives and key performance indicators to measure the achievement of those objectives,5,27
3687,3687,codes of conduct may be drawn up by individual providers of ai systems or by organisations representing them or by both including with the involvement of users and any interested stakeholders and their representative organisations,5,4
3688,3688,codes of conduct may cover one or more ai systems taking into account the similarity of the intended purpose of the relevant systems,5,4
3689,3689,the commission and the board shall take into account the specific interests and needs of the small scale providers and start ups when encouraging and facilitating the drawing up of codes of conduct,5,27
3690,3690,national competent authorities and notified bodies involved in the application of this regulation shall respect the confidentiality of information and data obtained in carrying out their tasks and activities in such a manner as to protect in particularintellectual property rights and confidential business information or trade secrets of a natural or legal person including source code except the cases referred to in article  of directive  on the protection of undisclosed know how and business information trade secrets against their unlawful acquisition use and disclosure apply,5,1
3691,3691,the effective implementation of this regulation in particular for the purpose of inspections investigations or audits public and national security interestsintegrity of criminal or administrative proceedings,5,12
3692,3692,without prejudice to paragraph  information exchanged on a confidential basis between the national competent authorities and between national competent authorities and the commission shall not be disclosed without the prior consultation of the originating national competent authority and the user when high risk ai systems referred to in points   and  of annex iii are used by law enforcement immigration or asylum authorities when such disclosure would jeopardise public and national security interests,5,1
3693,3693,when the law enforcement immigration or asylum authorities are providers of highrisk ai systems referred to in points   and  of annex iii the technical documentation referred to in annex iv shall remain within the premises of those authorities,5,5
3694,3694,those authorities shall ensure that the market surveillance authorities referred to in article  and  as applicable can upon request immediately access the documentation or obtain a copy thereof,5,1
3695,3695,only staff of the market surveillance authority holding the appropriate level of security clearance shall be allowed to access that documentation or any copy thereof,5,12
3696,3696,paragraphs  and  shall not affect the rights and obligations of the commission member states and notified bodies with regard to the exchange of information and the dissemination of warnings nor the obligations of the parties concerned to provide information under criminal law of the member states,5,1
